,name,rating,genre,year,released,score,votes,director,writer,star,country,budget,gross,company,runtime
272,4160,6,10,1982,1974,3.9,2300.0,406,76,2245,55,800000.0,2270.0,940,85.0
273,3434,6,6,1982,2176,6.9,2500.0,188,368,1875,55,,11897978.0,1333,113.0
274,2556,4,4,1982,653,6.6,8200.0,507,762,483,55,2000000.0,4484991.0,2190,122.0
275,5525,6,10,1982,917,5.6,3700.0,2233,4270,2281,55,,7742572.0,1416,98.0
276,1274,4,4,1982,249,7.2,4200.0,2352,1200,409,55,850000.0,840958.0,2019,109.0
277,5848,6,0,1982,3184,6.4,3000.0,1102,1474,1602,49,6000000.0,2666873.0,1971,125.0
278,6957,4,4,1982,676,5.0,9800.0,275,447,2129,54,6000000.0,9056073.0,2272,96.0
279,6575,6,6,1982,2946,6.0,1800.0,2417,4183,1447,54,,1054328.0,1812,91.0
280,5586,6,5,1982,917,6.4,6100.0,2820,1098,1047,55,22000000.0,6118683.0,921,108.0
281,3062,4,4,1982,750,6.0,1900.0,2386,563,2322,55,,15782759.0,2253,101.0
282,161,4,4,1982,1447,6.6,19000.0,2913,4495,2778,55,,9077269.0,1374,88.0
283,7172,6,0,1982,1244,6.5,2000.0,929,3830,2396,54,,13253583.0,74,97.0
284,705,4,4,1982,676,5.5,2700.0,2069,4351,342,55,15000000.0,36821203.0,2319,116.0
285,4869,6,6,1982,976,6.9,2500.0,49,454,49,55,12000000.0,9217530.0,1637,124.0
286,3311,6,4,1982,1887,5.1,684.0,1038,63,1331,55,17000000.0,946461.0,1535,105.0
287,606,4,18,1982,976,6.4,1500.0,892,4446,2773,55,11000000.0,1736123.0,1327,90.0
288,7188,6,10,1982,2432,5.7,3800.0,1232,544,1862,6,,13258670.0,556,103.0
289,148,6,4,1982,117,4.9,501.0,341,3617,2615,55,,2370376.0,740,95.0
290,1210,6,4,1982,3014,4.7,2000.0,1924,2142,898,55,,10054150.0,56,84.0
291,2370,4,0,1982,1897,5.6,2400.0,2561,1636,878,55,,9823934.0,731,110.0
292,529,4,4,1982,1745,6.2,5100.0,188,1719,37,55,,13111101.0,2253,110.0
293,5093,6,6,1982,3022,6.5,768.0,2710,3875,1873,6,,263635.0,1869,110.0
294,5648,6,0,1982,1526,6.3,2000.0,1390,3549,2372,55,,2977706.0,529,108.0
295,6612,6,0,1982,476,5.3,1100.0,1166,1794,1480,55,4000000.0,6328816.0,1378,96.0
296,7431,6,4,1982,2270,5.7,1800.0,2290,659,2386,55,10000000.0,3583513.0,731,117.0
297,4941,4,6,1982,676,5.7,818.0,2811,1400,694,55,,6668025.0,1870,107.0
298,6635,-1,6,1982,969,7.0,3000.0,2906,3648,86,57,,3700.0,1196,121.0
299,2888,6,15,1982,2807,6.2,1100.0,1281,3087,1741,55,5000000.0,3792188.0,1812,87.0
300,2058,6,0,1982,1601,5.6,2900.0,1161,1394,471,55,5000000.0,6660333.0,1637,90.0
301,6305,6,4,1982,2752,6.2,2100.0,2308,2989,1876,54,,7241180.0,1238,90.0
302,5804,4,4,1982,2432,6.2,683.0,368,1042,2177,55,,143369.0,2375,94.0
303,3908,4,6,1982,1075,6.5,1300.0,692,2165,1299,54,10000000.0,8000000.0,2317,107.0
304,1790,6,6,1982,3127,5.9,914.0,52,2326,2256,55,,1474249.0,127,97.0
305,6827,6,0,1982,549,6.0,3100.0,2734,676,2660,55,7000000.0,21134374.0,520,90.0
306,2547,6,4,1982,476,3.5,322.0,1150,2871,1252,55,,2914328.0,1384,90.0
307,2904,6,4,1982,2946,4.7,984.0,743,1375,244,55,13400000.0,2869638.0,1260,103.0
308,6511,3,3,1982,467,7.4,4100.0,582,1896,940,14,,3723036.0,1997,112.0
309,6823,4,0,1982,2551,5.7,1500.0,801,1015,1323,55,,16894678.0,1172,87.0
310,5013,6,4,1982,117,5.8,1400.0,1932,3606,2220,55,,23671186.0,1812,97.0
311,2364,4,5,1982,3193,6.5,3000.0,2906,2050,850,55,,42914.0,1777,97.0
312,2008,4,6,1982,1,6.1,1000.0,895,2911,2386,55,15000000.0,199078.0,538,108.0
313,4205,6,5,1982,117,4.4,538.0,1148,1772,1593,55,,3178542.0,443,108.0
314,2713,4,3,1982,152,6.8,785.0,817,4093,1717,6,,8693512.0,789,103.0
315,4169,6,4,1982,222,5.3,1200.0,1154,1365,2310,55,6000000.0,6062898.0,1812,93.0
316,4560,6,4,1982,1974,7.7,3900.0,1341,3322,2220,55,,36299720.0,731,82.0
317,991,1,2,1982,2614,7.1,1800.0,726,2209,1824,55,,78350.0,2320,74.0
318,3687,6,5,1982,2946,5.1,838.0,880,1757,465,55,,12408066.0,1116,121.0
319,7455,4,4,1982,3273,3.9,653.0,883,269,1678,55,19000000.0,2279543.0,1637,110.0
320,2673,4,4,1982,2100,6.2,895.0,1073,3136,2737,55,,6968359.0,2253,108.0
321,3115,1,6,1982,968,7.2,1300.0,870,1363,2581,33,,3783329.0,89,109.0
322,1967,6,0,1982,2354,6.1,460.0,1691,4191,2651,55,,3355948.0,1839,98.0
323,3001,3,15,1982,1448,5.8,665.0,2908,3643,2165,57,,22440.0,1949,106.0
324,6790,3,2,1982,3073,6.8,352.0,903,4508,30,55,,,113,78.0
325,2459,1,2,1982,2614,6.3,256.0,2394,2286,1655,55,,5124391.0,1241,94.0
326,3343,6,5,1982,2864,5.7,253.0,1656,265,104,55,,,2187,96.0
327,860,6,4,1982,2934,3.8,651.0,1451,2216,1320,55,10000.0,,440,98.0
328,1869,4,6,1982,749,7.0,240.0,2180,2351,739,54,,,625,80.0
329,6417,4,4,1982,2910,6.7,75.0,2200,3382,259,55,435000.0,,436,90.0
330,3303,6,4,1982,2933,6.8,336.0,2129,3292,2746,2,,777087.0,98,106.0
331,4734,6,5,1983,878,8.3,766000.0,318,3215,37,55,25000000.0,65884703.0,2281,170.0
332,6391,4,5,1983,2091,7.1,78000.0,862,2399,344,55,10000000.0,25697647.0,2375,91.0
333,5143,4,0,1983,2395,8.3,973000.0,2309,2550,1745,55,32500000.0,475106177.0,1540,131.0
334,4580,6,4,1983,559,6.8,83000.0,2128,3289,2635,55,6200000.0,63541777.0,2180,99.0
335,3863,6,1,1983,1576,7.4,100000.0,1054,2142,410,55,15000000.0,61399552.0,1703,98.0
336,6955,6,4,1983,1929,7.5,141000.0,1412,4221,710,55,15000000.0,90404800.0,676,116.0
337,5282,4,0,1983,1737,5.0,66000.0,2306,1979,465,14,39000000.0,59950623.0,883,125.0
338,5551,6,4,1983,3343,7.2,34000.0,1667,2550,2633,55,8000000.0,56399659.0,731,105.0
339,5163,4,6,1983,1438,4.7,15000.0,2689,3181,1318,55,22000000.0,64892670.0,1812,93.0
340,2879,4,1,1983,1519,3.7,41000.0,1331,3357,638,55,20500000.0,87987055.0,2281,99.0
341,1178,6,10,1983,878,6.7,75000.0,1374,4014,1468,55,9700000.0,21017849.0,731,110.0
342,4961,6,10,1983,2606,6.3,28000.0,2374,3640,818,55,350000.0,,171,84.0
343,2013,6,6,1983,62,6.2,50000.0,26,4191,1180,55,4000000.0,92921203.0,1812,95.0
344,7227,4,0,1983,1875,7.1,93000.0,1364,2552,1797,55,12000000.0,79567667.0,2272,114.0
345,6516,4,1,1983,960,7.8,57000.0,2230,3414,2332,55,27000000.0,21192315.0,2187,193.0
346,3086,4,0,1983,1576,6.1,31000.0,2216,3985,1478,54,47000000.0,16916617.0,731,121.0
347,5100,6,4,1983,2091,4.9,2800.0,2528,1032,597,55,,24071666.0,731,102.0
348,5738,6,6,1983,2934,7.2,65000.0,612,1932,467,55,10000000.0,20766616.0,861,103.0
349,4005,4,0,1983,1678,6.5,98000.0,1393,1473,2268,54,27500000.0,67893619.0,2272,131.0
350,4366,6,4,1983,1576,5.3,6100.0,2065,846,2140,55,3500000.0,14049540.0,2279,89.0
351,7143,6,4,1983,203,6.4,14000.0,1819,209,1997,55,350000.0,17343596.0,270,99.0
352,4657,6,5,1983,2934,7.2,32000.0,862,3808,1790,55,10000000.0,2494480.0,2375,94.0
353,7179,6,10,1983,1067,7.2,86000.0,612,950,1101,6,5952000.0,2120439.0,1065,87.0
354,5415,4,4,1983,878,7.4,57000.0,1174,2524,2446,55,8000000.0,108423749.0,1812,132.0
355,7038,4,10,1983,1807,6.5,34000.0,726,2157,530,55,10000000.0,29450919.0,166,101.0
356,3889,4,0,1983,3083,6.2,63000.0,1111,2461,2386,54,36000000.0,55432841.0,2168,134.0
357,107,4,4,1983,2606,7.9,134000.0,282,1892,2112,55,3300000.0,20653717.0,1637,93.0
358,1393,6,10,1983,312,6.1,41000.0,1691,4014,622,55,5000000.0,21156152.0,2150,93.0
359,5245,6,0,1983,878,6.6,42000.0,507,1610,483,55,22000000.0,67642693.0,2319,117.0
360,6038,6,6,1983,203,6.7,24000.0,2821,1780,369,54,,5988322.0,1637,97.0
361,3748,4,4,1983,381,6.6,22000.0,2585,2142,1868,55,,64783827.0,2060,91.0
362,854,6,0,1983,2258,6.4,18000.0,1364,855,2297,55,22000000.0,42313354.0,731,109.0
363,938,6,0,1983,2258,5.9,8700.0,1310,1396,2211,55,7500000.0,19910002.0,468,100.0
364,4383,6,5,1983,1875,6.5,25000.0,2297,4270,166,55,5000000.0,34725000.0,2281,113.0
365,3288,4,4,1983,2015,7.4,22000.0,255,429,341,54,,5899678.0,956,111.0
366,572,6,5,1983,2091,7.2,14000.0,2325,3533,2393,55,,9190819.0,899,123.0
367,4914,6,3,1983,1287,7.2,19000.0,1979,3197,1840,55,10000000.0,35615609.0,56,131.0
368,329,6,6,1983,2934,5.9,16000.0,1890,2968,2635,55,5600000.0,17233166.0,1542,91.0
369,6114,6,6,1983,662,5.7,11000.0,1921,1336,2372,54,11000000.0,4218594.0,1812,96.0
370,3835,6,4,1983,143,5.2,3300.0,955,2058,1794,55,,22587834.0,1600,97.0
371,7453,4,6,1983,1345,6.6,13000.0,208,1756,205,54,12000000.0,40218899.0,1456,133.0
372,1984,4,2,1983,467,6.6,10000.0,2261,3471,2172,55,1200000.0,760883.0,1871,81.0
373,1740,4,6,1983,3266,6.9,6900.0,1824,2817,2633,55,,4786789.0,283,95.0
374,7452,4,0,1983,1807,6.0,7500.0,1872,1522,918,54,6500000.0,4300000.0,2041,96.0
375,6281,6,4,1983,2155,7.5,115000.0,2721,1522,1286,54,9000000.0,14949697.0,611,107.0
376,3963,3,6,1983,2042,8.1,24000.0,104,188,2027,25,,55269.0,1927,125.0
377,2574,6,4,1983,1158,5.0,3200.0,2200,3046,602,55,,20307325.0,920,96.0
378,4988,4,0,1983,312,3.5,8200.0,721,4091,1053,55,,5678950.0,2281,85.0
379,1512,6,0,1983,3184,4.6,4600.0,1185,1669,2221,55,457000.0,11919250.0,233,80.0
380,4318,6,4,1983,1807,5.0,11000.0,282,3719,534,6,6500000.0,33759266.0,264,98.0
381,5019,4,8,1983,203,6.8,8600.0,1129,3488,1140,55,19000000.0,8400000.0,2317,95.0
382,5406,4,6,1983,2169,7.4,9700.0,335,1659,2242,55,,8443124.0,206,92.0
383,5123,6,3,1983,1061,6.7,6000.0,284,4159,1733,55,12000000.0,6472990.0,2187,103.0
384,2283,6,5,1983,662,6.7,13000.0,1884,2816,2766,55,15000000.0,15856028.0,904,128.0
385,3302,4,0,1983,62,6.3,11000.0,2631,344,471,55,5000000.0,12232628.0,9,107.0
386,1729,6,4,1983,381,6.3,8200.0,1186,3708,2267,55,,29309766.0,908,95.0
387,3576,6,6,1983,3225,7.3,16000.0,2001,2652,586,54,,2306560.0,1702,123.0
388,3323,6,4,1983,143,4.9,4200.0,536,439,2635,6,7000000.0,1246141.0,2215,100.0
389,4761,6,4,1983,10,4.7,3000.0,2254,2606,2122,6,800000.0,2082215.0,1646,80.0
390,918,4,15,1983,3343,6.4,11000.0,762,557,467,55,15000000.0,10219460.0,1370,106.0
391,6262,6,4,1983,1875,6.4,25000.0,376,1468,2509,55,,10353438.0,260,93.0
392,422,6,0,1983,1158,5.7,2900.0,2397,3681,482,55,3000000.0,17488564.0,99,94.0
393,7,6,5,1983,1966,6.3,7200.0,1120,4480,390,55,4520000.0,7175592.0,564,101.0
394,7072,6,0,1983,662,6.4,9300.0,2710,2049,877,55,14500000.0,30503151.0,1812,105.0
395,1611,6,4,1983,2482,5.2,5400.0,1932,556,530,55,,10375893.0,411,89.0
396,3715,6,10,1983,3225,5.2,1900.0,1085,1664,1774,55,250000.0,4319001.0,1268,93.0
397,5228,4,0,1983,1373,4.9,3700.0,1041,4470,342,55,,13000000.0,2281,96.0
398,4697,4,1,1983,2043,5.0,1500.0,125,2905,327,54,25000000.0,1402962.0,537,111.0
399,7055,4,4,1983,662,4.7,3900.0,1399,2137,1318,55,14000000.0,23646952.0,2253,88.0
400,1121,6,0,1983,2422,5.0,2100.0,2149,9,1619,55,1250000.0,6149983.0,1256,95.0
401,5063,4,0,1983,2344,5.5,5500.0,1644,4086,2130,55,14400000.0,16478265.0,731,90.0
402,2505,4,1,1983,2023,6.1,5100.0,320,2228,2650,55,19000000.0,28445927.0,702,105.0
403,3886,4,1,1983,1287,7.5,7800.0,389,1342,392,55,,29600000.0,2316,105.0
404,6430,1,4,1983,969,7.1,3300.0,2878,4390,1498,54,,694497.0,2281,112.0
405,4599,4,2,1983,1535,6.5,3400.0,510,3269,674,6,8000000.0,30379.0,1705,77.0
406,2481,4,1,1983,467,4.0,3600.0,1721,2669,1660,25,2500000.0,10676194.0,565,98.0
407,1749,4,4,1983,3006,7.2,13000.0,1690,4489,1850,54,,14648076.0,92,110.0
408,170,6,6,1983,2606,4.3,1200.0,1391,2033,455,55,,5563663.0,-1,83.0
409,7073,6,6,1983,2934,7.0,7200.0,2423,3739,1991,55,9500000.0,5696391.0,673,128.0
410,387,4,10,1983,2606,4.1,6000.0,2296,927,2670,32,6000000.0,6333135.0,824,105.0
411,5418,4,6,1983,1337,7.0,5800.0,1733,601,1109,55,,2044892.0,1812,90.0
412,6381,6,0,1983,2743,5.9,8200.0,2478,3657,2304,55,6500000.0,6486797.0,1779,103.0
413,4550,6,0,1983,3184,6.1,4700.0,2473,1823,2448,55,700000.0,13168027.0,564,90.0
414,7491,4,4,1983,456,7.7,41000.0,2913,4495,2778,55,,11798616.0,1374,79.0
415,2762,6,6,1983,3403,6.5,458.0,2385,137,1444,55,,,2319,110.0
416,1823,6,0,1983,1203,4.6,2300.0,807,4229,1744,25,,,1128,89.0
417,6898,4,4,1983,662,6.8,10000.0,45,4199,1825,55,9000000.0,13030214.0,494,107.0
418,1828,6,6,1983,2343,6.0,3100.0,2044,2808,877,54,,123572.0,1939,130.0
419,6774,6,1,1983,3006,4.7,1100.0,1948,2586,814,54,8000000.0,724912.0,1169,98.0
420,5187,6,4,1983,2482,5.6,7400.0,2804,4298,408,55,,15543710.0,1812,91.0
421,7459,4,0,1983,381,4.4,2900.0,169,2324,2184,25,,2810199.0,855,88.0
422,4010,6,10,1983,2685,6.1,2900.0,968,674,2132,6,4000000.0,1080470.0,2319,88.0
423,1399,4,4,1983,312,4.3,5700.0,275,447,603,54,11000000.0,4491986.0,2272,109.0
424,1409,6,0,1983,662,5.5,4400.0,1355,4319,1806,55,8000000.0,16134627.0,1921,100.0
425,730,6,6,1983,3343,5.7,1200.0,1416,1523,1850,54,11800000.0,5997566.0,2354,104.0
426,6653,6,4,1983,1788,5.8,4700.0,1934,2972,2737,55,12000000.0,14000000.0,1934,103.0
427,6210,6,6,1983,3343,3.0,938.0,2207,1604,2141,55,5000000.0,1223200.0,1243,92.0
428,6633,6,5,1983,559,6.3,6500.0,2191,3705,1856,55,,5555305.0,2253,109.0
429,5779,4,6,1983,855,7.6,4900.0,2216,3743,49,54,,5310748.0,731,118.0
430,6223,6,17,1983,969,6.6,2600.0,859,3254,596,55,,11787127.0,1812,102.0
431,1378,4,3,1983,2995,7.0,1700.0,1828,2742,1777,55,,,2213,127.0
432,6253,6,4,1983,662,5.3,2200.0,275,447,342,55,19000000.0,10964740.0,832,110.0
433,3927,6,10,1983,3404,5.8,3000.0,1505,731,511,55,6000000.0,6670680.0,2281,99.0
434,1493,4,4,1983,2743,4.6,3600.0,2891,3289,410,55,10000000.0,10369581.0,2319,99.0
435,1739,4,0,1983,2091,5.7,1100.0,1253,1814,1514,55,5000000.0,1262691.0,2281,95.0
436,3514,4,4,1983,2091,6.6,3300.0,1073,3136,1140,55,,17613720.0,2253,98.0
437,6639,4,4,1983,969,4.9,2100.0,1277,1022,1053,55,,6347072.0,2281,101.0
438,555,6,4,1983,2170,6.3,1700.0,1438,170,2287,55,3000000.0,1867792.0,881,105.0
439,2443,6,6,1983,1223,6.6,1600.0,1171,3792,1392,54,,1772889.0,1634,130.0
440,2253,6,4,1983,3343,5.2,1700.0,670,864,1282,6,,,1507,85.0
441,1437,6,6,1983,898,6.6,1200.0,2560,1192,2621,54,,687475.0,1812,130.0
442,2432,4,3,1983,10,6.7,1300.0,1475,2424,284,55,,272278.0,283,113.0
443,3350,6,6,1983,184,5.9,701.0,97,168,1106,55,550000.0,5269990.0,1646,88.0
444,2181,6,4,1983,559,6.7,1100.0,86,901,1711,55,5500000.0,1645711.0,791,92.0
445,3859,4,0,1983,2606,6.2,2100.0,846,2623,2657,34,12000000.0,1963756.0,1844,99.0
446,5208,4,10,1983,3184,5.5,2700.0,1915,425,2085,55,,1362303.0,899,94.0
447,5565,4,1,1983,2091,6.0,2100.0,2362,4399,1476,55,,12049514.0,2375,103.0
448,3579,4,0,1983,381,3.8,1600.0,406,76,1166,55,,5301085.0,115,84.0
449,2193,6,4,1983,392,3.7,208.0,2898,4472,1769,55,220000.0,975414.0,2053,96.0
450,3214,6,6,1983,3392,6.8,1600.0,1438,2193,1623,55,300000.0,1530839.0,2348,110.0
451,713,4,4,1983,62,5.8,115.0,350,1572,603,54,,,1176,89.0
452,3370,4,4,1983,969,5.2,747.0,1817,2807,694,55,10100000.0,10171304.0,2187,95.0
453,4670,4,3,1983,2743,6.7,659.0,747,1631,2236,6,8000000.0,3000000.0,955,106.0
454,1871,6,6,1983,143,5.1,786.0,1188,1825,1958,55,,1818910.0,2272,100.0
455,6980,4,4,1983,1966,5.3,456.0,1945,1941,1724,55,5000000.0,4304286.0,2317,91.0
456,5230,6,0,1983,3225,4.3,617.0,491,1669,2512,37,,1723487.0,681,86.0
457,6254,6,0,1983,312,3.8,513.0,338,3985,2506,55,,2443487.0,1812,111.0
458,5337,4,6,1983,1957,6.1,681.0,2380,1029,1331,55,,2439705.0,529,122.0
459,4625,4,4,1983,3083,5.2,786.0,188,404,694,55,,6857733.0,1638,103.0
460,7477,6,0,1983,486,4.7,460.0,1665,3788,790,55,,,2121,105.0
461,3459,4,6,1983,3381,6.1,368.0,722,1306,1767,55,,2314561.0,1148,99.0
462,2372,6,6,1983,3381,6.3,661.0,524,1369,1228,24,,,1408,111.0
463,4959,6,5,1983,984,4.9,360.0,2717,4330,2115,54,,108128.0,1383,89.0
464,7334,-1,6,1983,2206,6.0,235.0,2428,2378,636,57,100000.0,,-1,92.0
465,4559,6,4,1983,3006,7.3,2200.0,2312,3322,2220,55,,16156776.0,731,83.0
466,1488,6,0,1983,1438,4.9,300.0,2123,2420,2774,55,3000000.0,,1097,95.0
467,3799,3,6,1983,2038,7.2,826.0,407,644,801,55,50000.0,26177.0,628,115.0
468,850,4,4,1983,203,5.4,169.0,2310,2465,961,55,,,1465,96.0
469,3155,4,0,1983,3266,4.5,131.0,651,1316,1107,55,,,-1,92.0
470,1377,6,17,1983,2606,5.4,182.0,2143,1639,2205,6,2500000.0,,1063,95.0
471,181,3,4,1983,3043,5.0,275.0,1806,2787,1747,55,3000.0,,1855,80.0
472,2062,3,6,1983,1303,6.7,51.0,615,3489,1071,54,,,626,84.0
473,5925,4,6,1983,381,5.3,313.0,882,1145,2511,55,,6666725.0,2200,94.0
474,5627,-1,9,1983,947,8.3,79.0,2786,4277,-1,6,323562.0,,536,55.0
475,6670,6,0,1984,2987,8.0,812000.0,1155,1778,179,54,6400000.0,78371200.0,673,107.0
476,1713,5,0,1984,643,6.5,132000.0,642,1383,1545,55,40000000.0,30925690.0,861,137.0
477,2209,4,0,1984,1930,7.8,365000.0,1117,838,254,55,30000000.0,296187079.0,731,105.0
478,6111,4,0,1984,1789,7.3,205000.0,1391,3658,2169,55,8000000.0,91119319.0,731,126.0
479,4038,6,5,1984,1665,8.4,321000.0,2534,1609,2240,25,30000000.0,5473212.0,2187,229.0
480,4296,6,4,1984,2077,6.7,118000.0,1095,3122,2506,55,4500000.0,81198894.0,2187,96.0
481,2769,4,0,1984,2373,7.5,459000.0,2660,4440,959,55,28000000.0,333107271.0,1812,118.0
482,866,6,5,1984,2987,6.8,30000.0,318,3641,509,55,10000000.0,8801940.0,731,114.0
483,172,6,10,1984,2589,7.5,212000.0,2875,4422,972,55,1800000.0,25507137.0,1713,91.0
484,352,4,3,1984,3212,8.3,377000.0,1983,3391,806,55,18000000.0,52066791.0,65,160.0
485,720,6,0,1984,851,7.3,171000.0,1822,885,710,55,14000000.0,316360478.0,1812,105.0
486,4487,5,0,1984,293,6.4,53000.0,1423,2463,2073,55,17000000.0,38376497.0,2272,114.0
487,6338,4,1,1984,1502,7.4,135000.0,2910,4493,2008,57,27000000.0,20251411.0,750,102.0
488,2046,4,6,1984,960,6.6,73000.0,1073,1056,1491,55,8200000.0,80039064.0,1812,107.0
489,4548,6,4,1984,293,6.6,50000.0,1253,4214,2239,55,8000000.0,40874452.0,2253,90.0
490,2314,4,4,1984,1930,7.3,204000.0,1338,693,2797,55,11000000.0,153633143.0,2319,106.0
491,4624,4,0,1984,2145,6.9,86000.0,2400,1110,1856,32,10000000.0,86572238.0,2253,106.0
492,5221,4,0,1984,1665,6.7,19000.0,2864,4400,1878,55,14500000.0,8089290.0,2281,93.0
493,4943,4,4,1984,2468,7.0,108000.0,1405,2142,1935,55,6500000.0,23686027.0,2281,93.0
494,4164,6,6,1984,433,8.1,96000.0,2906,2506,960,57,,2207548.0,1978,145.0
495,6844,6,4,1984,2043,7.9,132000.0,2346,736,2234,55,2500000.0,4736202.0,2115,82.0
496,27,6,6,1984,2068,7.1,68000.0,1933,2999,1299,54,,8430492.0,2302,113.0
497,6929,4,4,1984,1930,7.2,62000.0,1301,2000,2698,54,9000000.0,20458340.0,1427,90.0
498,1290,4,0,1984,1862,5.9,77000.0,2296,3623,179,55,18000000.0,31042035.0,861,103.0
499,1168,6,10,1984,2214,5.6,49000.0,899,4014,2121,55,800000.0,14568989.0,1233,92.0
500,6160,4,0,1984,1418,6.8,39000.0,2034,2268,1554,55,15000000.0,28733290.0,1532,101.0
501,5090,4,4,1984,2214,6.3,71000.0,2432,527,2640,55,8000000.0,69821334.0,2232,111.0
502,830,6,5,1984,1203,7.6,91000.0,1349,2061,1292,55,1500000.0,4228292.0,1976,99.0
503,6334,4,6,1984,2244,7.5,46000.0,211,402,2252,55,28000000.0,47951979.0,2242,138.0
504,561,6,4,1984,1862,6.3,36000.0,2012,469,2640,55,5000000.0,38435947.0,325,105.0
505,3869,-1,2,1984,2694,8.1,157000.0,1061,1616,2526,27,1000000.0,8736506.0,1726,117.0
506,2116,6,10,1984,47,6.0,47000.0,1507,4362,785,55,2600000.0,32980880.0,1812,91.0
507,2394,6,4,1984,2468,4.9,3200.0,1791,4050,921,55,,7121719.0,655,88.0
508,274,6,0,1984,2043,5.9,11000.0,2706,1291,2159,55,13000000.0,21689062.0,731,128.0
509,5279,4,0,1984,2648,4.4,19000.0,1243,1011,982,54,35000000.0,14296438.0,247,124.0
510,5590,4,1,1984,2468,7.0,25000.0,2419,3605,1826,54,25000000.0,8613462.0,861,132.0
511,1991,6,0,1984,2244,6.1,30000.0,1798,4014,691,55,15000000.0,17080167.0,861,114.0
512,1020,6,10,1984,534,5.6,11000.0,759,3248,1298,55,1250000.0,4654423.0,523,88.0
513,6795,5,4,1984,343,6.0,15000.0,945,1900,878,55,9000000.0,25348610.0,1777,87.0
514,4665,5,0,1984,643,5.9,12000.0,1895,2931,2650,55,,6770587.0,2242,99.0
515,5455,4,1,1984,3063,6.4,25000.0,2859,1195,2132,55,,6254148.0,2060,103.0
516,5129,4,0,1984,1665,6.7,76000.0,1684,1445,2771,55,17000000.0,76471046.0,1812,105.0
517,4522,6,0,1984,2043,6.9,35000.0,66,108,960,55,1500000.0,129000.0,916,92.0
518,32,4,1,1984,862,6.8,50000.0,2191,320,2297,55,28000000.0,40400657.0,1637,116.0
519,6120,6,3,1984,887,7.8,53000.0,2427,559,2333,54,14400000.0,34700291.0,1174,141.0
520,5693,6,5,1984,643,6.5,17000.0,862,4461,2211,55,58000000.0,25928721.0,2375,127.0
521,5152,4,14,1984,643,7.0,44000.0,1374,552,1161,55,22000000.0,28744356.0,731,115.0
522,3918,5,4,1984,2589,6.4,19000.0,2729,4179,372,55,700000.0,14418922.0,270,95.0
523,810,6,4,1984,960,5.8,10000.0,2588,670,1850,55,,18644570.0,2060,100.0
524,1685,5,0,1984,365,6.3,14000.0,1504,994,638,55,,12145169.0,2377,99.0
525,1359,6,6,1984,2902,6.4,6600.0,1583,368,1445,55,,2912945.0,1720,107.0
526,6421,4,1,1984,510,6.1,15000.0,2663,2966,1878,55,21000000.0,8103330.0,1720,102.0
527,4269,4,6,1984,3065,7.4,11000.0,2355,3601,2322,55,,34901614.0,833,111.0
528,879,6,4,1984,534,3.0,5100.0,1381,2116,276,55,7000000.0,8914881.0,702,105.0
529,1052,4,0,1984,1862,5.1,15000.0,1041,549,342,17,20000000.0,28078073.0,223,108.0
530,5213,6,4,1984,3053,7.5,36000.0,1308,2012,1306,55,90000.0,2436000.0,694,89.0
531,6052,4,0,1984,2006,5.7,10000.0,2663,4087,2256,55,9000000.0,14255801.0,1637,91.0
532,177,4,1,1984,887,7.3,18000.0,637,1193,1377,54,16000000.0,27201487.0,899,164.0
533,4398,6,6,1984,1559,6.5,20000.0,57,96,2148,55,7200000.0,70263155.0,2319,111.0
534,6016,6,4,1984,2214,6.0,8000.0,2820,2144,2232,54,7500000.0,5142858.0,1063,109.0
535,5996,6,5,1984,2205,7.1,7700.0,2604,3386,849,54,,876775.0,2371,98.0
536,4858,4,1,1984,365,4.9,4600.0,1395,1007,2559,54,25000000.0,5778353.0,728,117.0
537,3645,6,0,1984,2589,5.5,14000.0,1507,323,471,55,2550000.0,22812411.0,2176,101.0
538,2317,4,1,1984,2145,6.4,18000.0,1094,1214,461,54,30000000.0,45858563.0,2319,143.0
539,6325,1,1,1984,1418,6.9,20000.0,879,4282,1238,55,,25534703.0,1259,94.0
540,6778,6,4,1984,3317,6.1,2500.0,186,583,435,55,,11020375.0,2281,96.0
541,1899,5,6,1984,2648,6.5,13000.0,2837,2932,2240,55,12000000.0,11129057.0,1812,106.0
542,2343,6,0,1984,1266,5.3,2700.0,1541,2355,2567,14,,1337274.0,1069,87.0
543,930,4,4,1984,2468,5.8,6000.0,1356,661,1679,55,,38682707.0,1169,90.0
544,771,6,6,1984,732,7.3,22000.0,49,4486,1803,55,12000000.0,1455045.0,51,120.0
545,5680,6,6,1984,104,6.7,15000.0,2017,239,2358,54,2000000.0,4389334.0,1327,95.0
546,2214,5,4,1984,1203,4.2,8400.0,1714,2657,2123,55,5500000.0,,945,81.0
547,1763,4,4,1984,1502,6.5,7100.0,2624,3790,1589,55,,2193612.0,2302,95.0
548,1224,4,0,1984,293,6.6,7000.0,2297,4270,986,55,,,2281,101.0
549,4428,4,4,1984,2077,6.7,4200.0,2289,4052,2393,55,6500000.0,6045647.0,1376,108.0
550,4910,6,10,1984,2794,5.9,14000.0,410,3290,1617,55,1065000.0,2491460.0,2242,79.0
551,6439,6,0,1984,1789,6.7,8000.0,2673,4373,783,55,8000000.0,6836201.0,2272,121.0
552,323,4,4,1984,3253,6.7,17000.0,376,1234,2509,55,,36403064.0,1425,93.0
